chr4	184365070	184366581	1512	*	9.09	9.36	8.75	-0.61	0.0349	0.213	713	600.47	518.18	342.64	promoter	CDKN2AIP	55602
chr8	11659631	11660592	962	*	8.85	9.13	8.5	-0.63	0.035	0.213	642	478.95	416.18	309.74	promoter	FDFT1	2222
chr3	4516059	4517001	943	*	8	8.31	7.61	-0.69	0.035	0.213	334	299.17	230.12	161.73	intergenic	NA	NA
chr14	45603195	45604068	874	*	8.88	9.13	8.58	-0.55	0.035	0.213	555	567.07	377.82	386.5	promoter	FANCM	57697
chr13	61412604	61413281	678	*	7.95	8.25	7.58	-0.67	0.0351	0.213	288	320.49	169.74	212.89	intergenic	NA	NA
chr5	126365694	126366767	1074	*	9.18	9.42	8.9	-0.52	0.0351	0.213	692	676.51	489.62	465.07	promoter	MARCH3	115123
chr2	61403935	61405037	1103	*	9.27	9.52	8.96	-0.57	0.0351	0.213	806	665.85	573.67	419.39	promoter	AHSA2P	130872
chr2	164204598	164205872	1275	*	8.33	8.61	7.97	-0.64	0.0351	0.213	342	439.87	237.47	264.06	intergenic	NA	NA
chr7	106300287	106301960	1674	*	9.18	9.45	8.84	-0.61	0.0352	0.213	762	639.55	561.43	355.43	intron	NA	NA
chr2	63277214	63278292	1079	*	8.99	9.24	8.67	-0.57	0.0352	0.213	623	589.81	460.24	356.34	promoter	LOC100132215	100132215
chr1	11994424	11995307	884	*	8.06	8.37	7.66	-0.71	0.0352	0.213	389	272.88	228.49	177.26	promoter	NA	NA
chr20	52210229	52211317	1089	*	8.5	8.8	8.12	-0.69	0.0352	0.213	528	365.97	324.78	231.17	promoter	NA	NA
chr16	56484783	56485880	1098	*	8.99	9.26	8.67	-0.59	0.0352	0.213	680	545.75	461.06	352.69	promoter	NUDT21	11051
chr22	20104324	20105311	988	*	8.55	8.86	8.16	-0.71	0.0352	0.213	551	380.89	350.08	220.2	promoter	TRMT2A	27037
chr7	66093215	66094357	1143	*	9.94	10.16	9.69	-0.47	0.0353	0.213	1217	1068.77	900.9	750.15	promoter	KCTD7	154881
chr14	100771880	100773349	1470	*	8.55	8.85	8.17	-0.68	0.0353	0.213	534	390.13	344.37	232.08	promoter	SLC25A29	123096
chr17	73266416	73267904	1489	*	8.8	9.1	8.42	-0.68	0.0353	0.213	651	444.13	414.55	268.63	promoter	MIF4GD	57409
chr5	61601449	61602829	1381	*	9.86	10.08	9.6	-0.48	0.0353	0.213	1128	1040.34	867.44	686.19	promoter	KIF2A	3796
chr8	87520301	87521440	1140	*	9.43	9.65	9.16	-0.49	0.0353	0.213	799	809.39	571.22	573.8	promoter	RMDN1	51115
chr16	53536736	53537903	1168	*	10.38	10.58	10.15	-0.43	0.0353	0.213	1579	1475.95	1228.95	1045.27	promoter	AKTIP	64400
chr4	125633114	125634445	1332	*	9.58	9.8	9.32	-0.48	0.0354	0.213	931	854.87	623.45	656.95	promoter	ANKRD50	57182
chr7	158532438	158533318	881	*	9.49	9.73	9.21	-0.52	0.0354	0.213	925	771.73	652.83	529.03	intron	NA	NA
chr9	32384224	32385172	949	*	8.23	8.51	7.87	-0.65	0.0354	0.213	374	357.44	263.58	202.84	promoter	ACO1	48
chr4	186317014	186317987	974	*	8.23	8.54	7.85	-0.69	0.0354	0.213	424	318.36	266.03	195.53	promoter	ANKRD37	353322
chr11	73881785	73882695	911	*	10.08	10.29	9.83	-0.46	0.0354	0.213	1324	1181.04	1002.91	817.76	promoter	C2CD3	26005
chr11	61601801	61602637	837	*	8.85	9.17	8.45	-0.72	0.0354	0.213	718	431.34	432.5	266.8	intron	NA	NA
chr12	48206663	48207518	856	*	8.84	9.12	8.48	-0.64	0.0354	0.213	678	436.32	385.98	327.1	intron	NA	NA
chr1	200857061	200858185	1125	*	8.34	8.66	7.92	-0.73	0.0355	0.213	470	337.54	305.2	180	intergenic	NA	NA
chr3	50374490	50375375	886	*	9.03	9.33	8.64	-0.69	0.0356	0.213	818	473.27	479.83	319.8	promoter	NA	NA
chr8	36360165	36361088	924	*	8.33	8.61	7.99	-0.62	0.0356	0.213	363	419.26	248.89	260.4	intergenic	NA	NA
chr4	100484506	100485379	874	*	8.88	9.14	8.55	-0.59	0.0357	0.213	604	525.86	426.79	321.62	promoter	TRMT10A	93587
chr7	23509984	23511132	1149	*	9.16	9.41	8.85	-0.56	0.0357	0.213	743	620.37	520.63	402.03	promoter	IGF2BP3	10643
chr14	51296470	51298523	2054	*	8.92	9.19	8.58	-0.61	0.0358	0.213	661	510.22	440.66	326.19	promoter	NIN	51199
chr1	224179938	224180847	910	*	7.95	8.27	7.53	-0.74	0.0358	0.213	351	267.19	227.67	142.54	intergenic	NA	NA
chr5	176924274	176925026	753	*	8.86	9.14	8.51	-0.63	0.0358	0.213	634	493.88	430.05	298.78	promoter	PDLIM7	9260
chr12	93771188	93772663	1476	*	9.53	9.8	9.19	-0.61	0.0358	0.213	1053	728.38	712.4	455.02	promoter	NUDT4	11163
chr1	225654802	225655866	1065	*	8.26	8.59	7.82	-0.77	0.0359	0.213	441	329.73	297.85	154.42	intergenic	NA	NA
chr10	62702571	62704402	1832	*	8.97	9.24	8.63	-0.6	0.0359	0.213	662	545.04	464.32	329.85	promoter	NA	NA
chr9	91933162	91934030	869	*	8.87	9.16	8.5	-0.66	0.0359	0.213	668	475.4	437.39	285.99	promoter	SECISBP2	79048
chr17	26320595	26321628	1034	*	8.09	8.39	7.71	-0.68	0.0359	0.213	377	294.19	235.02	184.57	intergenic	NA	NA
chr5	142177770	142178594	825	*	8.81	9.09	8.46	-0.63	0.0359	0.213	600	492.46	418.63	287.82	intron	NA	NA
chr16	68118362	68119810	1449	*	9.62	9.9	9.29	-0.61	0.0359	0.213	1142	763.91	763.81	484.26	promoter	NFATC3	4775
chr6	90538739	90539981	1243	*	10.37	10.56	10.14	-0.42	0.0359	0.213	1564	1462.45	1210.18	1048.93	promoter	CASP8AP2	9994
chr13	98085069	98086469	1401	*	11.17	11.34	10.97	-0.37	0.036	0.213	2651	2534.77	2083.34	1916.94	promoter	RAP2A	5911
chr1	241802964	241804152	1189	*	9.17	9.41	8.88	-0.53	0.036	0.213	735	625.34	474.12	467.81	promoter	NA	NA
chr1	183440242	183442025	1784	*	9.06	9.31	8.75	-0.57	0.036	0.213	692	581.28	478.2	381.93	promoter	SMG7-AS1	NA
chr16	30388992	30390351	1360	*	9.22	9.51	8.86	-0.65	0.036	0.213	833	624.63	590.81	336.24	promoter	NA	NA
chr2	10442488	10443563	1076	*	9.26	9.52	8.93	-0.59	0.0361	0.213	864	606.16	553.27	423.96	promoter	HPCAL1	3241
chr21	44393981	44395245	1265	*	10.25	10.48	9.98	-0.5	0.0361	0.213	1552	1301.85	1195.49	827.81	promoter	PKNOX1	5316
chr5	164986558	164987275	718	*	8.36	8.63	8.02	-0.61	0.0361	0.213	391	403.63	273.37	246.7	intergenic	NA	NA
chr20	6469991	6470963	973	*	8.52	8.8	8.16	-0.64	0.0362	0.213	494	400.08	328.86	243.96	intergenic	NA	NA
chr5	5422072	5423166	1095	*	9.83	10.04	9.59	-0.45	0.0362	0.213	1039	1060.95	780.13	757.46	promoter	ICE1	23379
chr3	48594026	48594937	912	*	9.19	9.47	8.86	-0.61	0.0362	0.213	854	562.1	524.71	402.03	promoter	NA	NA
chr6	108880515	108881332	818	*	8.57	8.84	8.24	-0.6	0.0362	0.213	487	427.08	319.89	283.25	promoter	FOXO3	2309
chr4	26874844	26875732	889	*	8.17	8.45	7.83	-0.63	0.0362	0.213	352	349.62	236.65	217.46	intron	NA	NA
chr16	87814097	87814641	545	*	8.24	8.55	7.83	-0.72	0.0362	0.213	457	293.48	265.21	190.05	intergenic	NA	NA
chr5	43556357	43557557	1201	*	9.16	9.42	8.86	-0.56	0.0363	0.213	764	602.6	507.57	420.3	promoter	PAIP1	10605
chr9	73108920	73109940	1021	*	8.13	8.44	7.73	-0.71	0.0364	0.213	413	282.82	246.44	178.17	intergenic	NA	NA
chr12	53472621	53473671	1051	*	9.04	9.31	8.7	-0.61	0.0364	0.213	705	564.94	496.15	335.33	promoter	SPRYD3	84926
chr7	158621737	158622932	1196	*	9.45	9.71	9.14	-0.56	0.0364	0.213	975	694.98	634.87	496.14	promoter	NA	NA
chr7	81475068	81476329	1262	*	8.4	8.68	8.05	-0.63	0.0365	0.213	392	429.92	300.3	230.25	intergenic	NA	NA
chr3	13057092	13058185	1094	*	7.96	8.32	7.47	-0.85	0.0365	0.213	404	237.35	239.91	115.13	intron	NA	NA
chr9	100395121	100396225	1105	*	9.5	9.73	9.23	-0.5	0.0365	0.213	923	771.73	621.82	576.55	promoter	TSTD2	158427
chr5	90679015	90679614	600	*	8.88	9.13	8.57	-0.56	0.0366	0.213	560	558.54	403.94	356.34	promoter	ARRDC3	57561
chr15	75991933	75993274	1342	*	9.27	9.55	8.93	-0.63	0.0366	0.213	893	608.29	586.73	386.5	intron	NA	NA
chr12	99037864	99039328	1465	*	9.89	10.12	9.61	-0.51	0.0366	0.213	1178	1053.84	924.57	639.59	promoter	IKBIP	121457
chr1	27021863	27022632	770	*	9.12	9.42	8.73	-0.69	0.0366	0.213	842	527.99	535.32	316.14	promoter	ARID1A	8289
chr12	57852724	57853656	933	*	8.33	8.63	7.94	-0.69	0.0366	0.213	470	321.2	278.27	213.81	promoter	GLI1	2735
chr3	10183016	10184102	1087	*	8.31	8.61	7.92	-0.68	0.0367	0.213	473	306.99	258.68	226.6	promoter	NA	NA
chr11	126261897	126262992	1096	*	8.86	9.16	8.48	-0.68	0.0367	0.213	638	503.83	455.35	256.75	intron	NA	NA
chr17	56064825	56066340	1516	*	8.72	8.99	8.37	-0.62	0.0367	0.213	548	470.43	384.35	279.59	promoter	VEZF1	7716
chr3	101405186	101406023	838	*	8.66	8.95	8.31	-0.64	0.0367	0.213	579	410.03	354.97	278.68	promoter	RPL24	6152
chr22	20067239	20068169	931	*	7.95	8.25	7.58	-0.67	0.0367	0.213	331	277.85	208.9	174.52	promoter	DGCR8	54487
chrX	131156477	131157824	1348	*	8.92	9.21	8.56	-0.65	0.0368	0.213	701	480.38	444.74	310.66	promoter	STK26	51765
chr12	122516127	122516802	676	*	8	8.31	7.62	-0.69	0.0368	0.213	354	278.56	224.41	168.12	promoter	MLXIP	22877
chr13	20437124	20438497	1374	*	9.76	9.97	9.5	-0.47	0.0368	0.213	1036	974.25	783.39	667.92	promoter	ZMYM5	9205
chr5	150529931	150530696	766	*	9.29	9.53	9	-0.53	0.0369	0.213	783	700.67	571.22	455.94	intron	NA	NA
chr14	105486908	105487927	1020	*	8.83	9.11	8.47	-0.64	0.0369	0.213	650	458.35	412.91	297.87	promoter	CDCA4	55038
chr8	117778083	117779266	1184	*	9.01	9.28	8.68	-0.59	0.0369	0.213	660	580.57	485.54	336.24	promoter	UTP23	84294
chr7	2773789	2775216	1428	*	10.02	10.28	9.71	-0.57	0.037	0.213	1458	1031.1	1033.92	641.42	intron	NA	NA
chr15	75746203	75746983	781	*	10.38	10.61	10.1	-0.5	0.037	0.213	1721	1397.07	1321.16	879.89	intron	NA	NA
chr1	47779183	47780283	1101	*	9.87	10.12	9.58	-0.54	0.037	0.213	1238	984.91	918.85	609.44	promoter	STIL	6491
chr7	134854835	134855820	986	*	9.19	9.43	8.89	-0.55	0.037	0.213	763	618.95	513.29	433.09	promoter	CYREN	78996
chr12	57824154	57825105	952	*	8.34	8.64	7.97	-0.67	0.037	0.213	434	363.84	298.67	202.84	promoter	R3HDM2	22864
chr1	27998410	27999255	846	*	8.15	8.46	7.76	-0.7	0.0371	0.213	382	323.33	265.21	169.03	promoter	IFI6	2537
chr4	89204989	89206400	1412	*	9.34	9.61	9.01	-0.6	0.0371	0.213	885	679.35	628.35	404.77	promoter	PPM1K	152926
chr3	14165760	14167621	1862	*	10.06	10.29	9.79	-0.5	0.0371	0.213	1375	1133.43	1035.55	736.44	promoter	CHCHD4	131474
chr3	49448942	49450078	1137	*	9.39	9.66	9.05	-0.61	0.0371	0.213	996	626.76	616.92	443.15	promoter	TCTA	6988
chr5	131746176	131747122	947	*	8.35	8.67	7.94	-0.73	0.0371	0.213	481	333.99	306.83	185.48	promoter	C5orf56	441108
chr15	59225242	59226454	1213	*	9.64	9.88	9.37	-0.51	0.0371	0.213	1039	842.08	734.43	585.68	promoter	SLTM	79811
chr6	4135398	4136570	1173	*	9.15	9.4	8.84	-0.56	0.0371	0.213	703	647.37	528.79	385.58	promoter	ECI2	10455
chr5	149833586	149834211	626	*	8.04	8.39	7.58	-0.81	0.0371	0.213	376	292.77	261.13	120.61	intergenic	NA	NA
chr4	37687403	37688735	1333	*	10.67	10.87	10.44	-0.43	0.0372	0.213	2017	1719.69	1534.96	1246.29	promoter	RELL1	768211
chr4	37978504	37979774	1271	*	8.61	8.9	8.25	-0.65	0.0372	0.213	497	459.77	370.48	240.3	promoter	NA	NA
chr16	87416903	87418120	1218	*	9.4	9.65	9.11	-0.54	0.0373	0.213	867	738.33	634.06	469.64	promoter	FBXO31	79791
chr7	121035738	121036826	1089	*	9.41	9.64	9.14	-0.5	0.0373	0.213	740	852.74	581.02	546.39	promoter	FAM3C	10447
chr3	51533175	51534470	1296	*	9.77	10.01	9.48	-0.53	0.0373	0.213	1196	860.56	796.45	629.54	promoter	DCAF1	9730
chr10	135207382	135208359	978	*	8.12	8.43	7.74	-0.69	0.0373	0.213	372	317.65	257.05	169.95	promoter	MTG1	92170
chr17	1100698	1101878	1181	*	8.51	8.8	8.14	-0.66	0.0374	0.213	508	384.44	331.31	232.99	intergenic	NA	NA
chr14	101143547	101144949	1403	*	8.6	8.92	8.18	-0.75	0.0374	0.213	613	358.86	363.14	215.63	intergenic	NA	NA
chr1	67390361	67391326	966	*	9.2	9.43	8.92	-0.51	0.0375	0.213	707	677.22	492.07	479.69	promoter	WDR78	79819
chr20	5106889	5108171	1283	*	10.29	10.52	10.01	-0.5	0.0375	0.213	1679	1249.26	1204.47	859.79	promoter	PCNA	5111
chr6	139695199	139696844	1646	*	10.51	10.74	10.24	-0.51	0.0375	0.213	1917	1513.61	1465.6	950.25	promoter	CITED2	10370
chr5	68389475	68390418	944	*	9.27	9.53	8.94	-0.59	0.0377	0.214	816	663.71	592.44	392.89	promoter	SLC30A5	64924
chr6	35419705	35420707	1003	*	8.87	9.19	8.46	-0.73	0.0378	0.214	700	464.74	462.69	240.3	promoter	FANCE	2178
chr6	126101293	126102573	1281	*	9.38	9.61	9.09	-0.52	0.0378	0.214	766	800.86	617.74	472.38	promoter	NCOA7	135112
chr3	53203078	53203744	667	*	8.25	8.61	7.78	-0.83	0.038	0.214	474	307.7	305.2	134.31	intron	NA	NA
chr9	116172445	116173238	794	*	8.67	8.96	8.31	-0.65	0.038	0.214	526	469.01	388.43	246.7	promoter	POLE3	54107
chr9	115141660	115142829	1170	*	8.67	8.94	8.33	-0.61	0.038	0.214	555	429.92	355.79	287.82	promoter	HSDL2	84263
chr5	142149265	142150921	1657	*	9.75	9.97	9.49	-0.48	0.038	0.214	1076	924.51	771.97	666.09	promoter	ARHGAP26	23092
chr1	213224260	213225200	941	*	8.24	8.55	7.85	-0.7	0.038	0.214	450	297.04	260.31	201.01	promoter	RPS6KC1	26750
chr5	176830477	176831707	1231	*	8.84	9.14	8.47	-0.67	0.0381	0.214	689	439.16	418.63	292.38	intron	NA	NA
chr10	94050338	94051482	1145	*	8.56	8.84	8.23	-0.61	0.0381	0.214	487	427.79	335.39	264.06	promoter	CPEB3	22849
chr1	47902833	47903882	1050	*	9.47	9.69	9.2	-0.49	0.0382	0.214	850	803.71	630.79	545.48	5UTR	NA	NA
chr3	148708902	148710218	1317	*	9.17	9.43	8.86	-0.56	0.0382	0.214	747	631.74	538.58	393.81	promoter	GYG1	2992
chr4	140374243	140375467	1225	*	9.6	9.86	9.29	-0.56	0.0382	0.214	1089	763.2	728.72	523.55	promoter	RAB33B	83452
chr3	113414806	113416137	1332	*	10.2	10.41	9.95	-0.46	0.0382	0.214	1403	1315.35	1129.39	846.09	promoter	USF3	205717
chr1	78148164	78149606	1443	*	9.06	9.32	8.75	-0.58	0.0382	0.214	736	545.04	468.4	391.06	promoter	ZZZ3	26009
chr9	35603626	35604726	1101	*	8.94	9.21	8.61	-0.61	0.0382	0.214	706	481.8	424.34	354.52	promoter	TESK1	7016
chr7	134895775	134896819	1045	*	9.6	9.83	9.33	-0.51	0.0383	0.214	1009	815.79	703.42	582.03	promoter	WDR91	29062
chr1	33457869	33458599	731	*	8.51	8.8	8.15	-0.65	0.0383	0.214	484	405.05	337.02	229.34	intron	NA	NA
chr7	25901730	25902556	827	*	9.88	10.1	9.61	-0.49	0.0383	0.214	1207	993.44	884.58	677.97	intergenic	NA	NA
chr10	103892243	103893155	913	*	8.56	8.85	8.2	-0.65	0.0383	0.214	547	374.49	321.52	266.8	promoter	PPRC1	23082
chr1	11119928	11120611	684	*	8.74	9.03	8.37	-0.67	0.0383	0.214	660	386.57	344.37	315.23	promoter	SRM	6723
chr8	124053790	124054956	1167	*	8.94	9.2	8.62	-0.58	0.0384	0.214	653	523.01	438.21	348.12	promoter	DERL1	79139
chr17	37557535	37558993	1459	*	8.27	8.59	7.85	-0.73	0.0384	0.214	480	289.22	274.19	188.22	promoter	FBXL20	84961
chr14	39900734	39902280	1547	*	9.72	9.93	9.47	-0.45	0.0384	0.214	987	962.17	717.29	705.38	promoter	FBXO33	254170
chr4	18022301	18024144	1844	*	10.53	10.72	10.32	-0.4	0.0384	0.214	1567	1812.78	1311.37	1241.72	promoter	LCORL	254251
chr12	58334859	58335926	1068	*	9.76	9.99	9.5	-0.49	0.0385	0.214	1007	1024	825.83	620.4	promoter	ATP23	91419
chr7	117431871	117432873	1003	*	8.5	8.77	8.17	-0.6	0.0385	0.214	437	435.61	261.13	315.23	exon	NA	NA
chr6	41039599	41041633	2035	*	10.9	11.11	10.66	-0.45	0.0386	0.214	2348	2060.07	1895.65	1341.31	promoter	NFYA	4800
chr17	62657893	62658851	959	*	8.03	8.35	7.63	-0.72	0.0387	0.214	359	292.77	245.63	150.76	promoter	SMURF2	64750
chr7	149468477	149469417	941	*	8.63	8.9	8.3	-0.6	0.0387	0.214	511	444.85	352.53	276.85	intron	NA	NA
chr1	70686855	70687674	820	*	8	8.29	7.64	-0.64	0.0387	0.214	327	297.04	213.8	185.48	promoter	NA	NA
chr7	73149012	73149517	506	*	8.04	8.38	7.59	-0.79	0.0388	0.214	386	281.4	258.68	126.09	promoter	NA	NA
chr1	178994579	178995874	1296	*	8.66	8.94	8.32	-0.62	0.0388	0.214	520	462.61	375.38	264.06	promoter	FAM20B	9917
chr3	135914504	135916048	1545	*	10.03	10.25	9.77	-0.48	0.0389	0.214	1341	1099.32	988.22	761.11	promoter	NA	NA
chr2	27273009	27274627	1619	*	10.21	10.45	9.94	-0.51	0.0389	0.214	1494	1298.29	1195.49	763.85	promoter	AGBL5-AS1	NA
chr16	2205199	2206078	880	*	8.76	9.04	8.42	-0.62	0.0389	0.214	616	435.61	372.11	314.31	promoter	SNORD60	26788
chr15	75400663	75401370	708	*	8.28	8.63	7.81	-0.81	0.0389	0.214	487	303.43	306.01	143.45	intergenic	NA	NA
chr17	25659487	25660465	979	*	8.68	8.96	8.33	-0.63	0.039	0.214	595	404.34	349.26	295.13	intergenic	NA	NA
chr2	60782221	60782855	635	*	8.17	8.47	7.79	-0.68	0.039	0.214	413	295.62	249.71	192.79	promoter	BCL11A	53335
chr5	34915044	34916178	1135	*	9.03	9.31	8.7	-0.61	0.039	0.214	732	533.67	486.36	342.64	promoter	BRIX1	55299
chr14	65099453	65100396	944	*	8.29	8.59	7.91	-0.68	0.039	0.214	449	321.91	278.27	203.76	intergenic	NA	NA
chr8	98655715	98657026	1312	*	9.57	9.81	9.27	-0.54	0.039	0.214	1011	785.23	715.66	518.98	promoter	MTDH	92140
chr15	89630964	89631998	1035	*	9.92	10.14	9.65	-0.49	0.0391	0.214	1258	1004.81	908.25	699.89	promoter	ABHD2	11057
chr11	82996582	82997881	1300	*	10.02	10.22	9.79	-0.43	0.0391	0.214	1161	1223.68	873.16	900	promoter	CCDC90B	60492
chr4	40057410	40059398	1989	*	9.36	9.63	9.04	-0.6	0.0392	0.214	895	692.14	645.48	403.86	promoter	LOC344967	344967
chr1	26798445	26799822	1378	*	9.76	10.01	9.47	-0.54	0.0392	0.214	1173	884.72	832.36	585.68	promoter	HMGN2	3151
chr17	80415906	80416929	1024	*	9.39	9.66	9.07	-0.59	0.0393	0.214	966	646.66	618.55	455.94	promoter	NARF	26502
chr11	33278563	33280182	1620	*	9.14	9.41	8.82	-0.59	0.0394	0.214	800	560.68	513.29	389.24	promoter	HIPK3	10114
chr10	99185613	99186355	743	*	7.97	8.27	7.59	-0.68	0.0395	0.214	359	259.37	211.35	173.6	promoter	PGAM1	5223
chr16	87812515	87813182	668	*	8.48	8.81	8.06	-0.75	0.0395	0.214	561	335.41	336.21	198.27	intergenic	NA	NA
chr6	126110829	126112575	1747	*	9.73	9.94	9.47	-0.47	0.0395	0.214	1033	931.62	758.1	664.26	promoter	NA	NA
chr9	4792323	4793525	1203	*	9.72	9.94	9.47	-0.47	0.0396	0.214	1033	928.06	763.81	651.47	promoter	RCL1	10171
chr14	64970025	64972112	2088	*	9.96	10.21	9.66	-0.55	0.0397	0.214	1327	1039.63	998.83	618.58	promoter	ZBTB25	7597
chr15	65127849	65128572	724	*	8.45	8.76	8.06	-0.71	0.0397	0.214	508	360.99	332.94	199.19	intergenic	NA	NA
chr8	120844705	120845515	811	*	7.94	8.24	7.57	-0.67	0.0398	0.214	346	257.24	195.03	184.57	promoter	TAF2	6873
chr1	16532697	16533796	1100	*	10.03	10.26	9.75	-0.5	0.0398	0.214	1389	1058.82	994.75	732.79	promoter	NA	NA
chr3	192675028	192675956	929	*	8.33	8.6	8	-0.6	0.0398	0.214	373	403.63	253.79	258.58	intergenic	NA	NA
chr4	74124130	74125287	1158	*	8.7	8.97	8.36	-0.61	0.0398	0.214	547	456.22	379.46	276.85	promoter	ANKRD17	26057
chr15	63892508	63893742	1235	*	9	9.27	8.66	-0.61	0.0399	0.214	693	542.2	483.91	326.19	promoter	NA	NA
chr11	6633019	6634150	1132	*	9.27	9.54	8.95	-0.59	0.0399	0.214	840	647.37	594.89	394.72	promoter	TAF10	6881
chr3	49577116	49577993	878	*	8.73	9.03	8.37	-0.66	0.0399	0.214	607	435.61	399.86	260.4	intergenic	NA	NA
chr16	75182157	75183057	901	*	8.57	8.87	8.18	-0.69	0.0399	0.214	558	378.76	354.16	226.6	promoter	ZFP1	162239
chr5	130588128	130589138	1011	*	8.79	9.06	8.47	-0.6	0.0399	0.214	612	456.93	382.72	324.36	intergenic	NA	NA
chr4	113152410	113153703	1294	*	9.7	9.93	9.44	-0.49	0.0399	0.214	1080	870.5	760.54	624.06	promoter	AP1AR	55435
chr5	100236245	100237052	808	*	9.39	9.63	9.11	-0.52	0.04	0.214	796	784.52	629.16	473.3	intron	NA	NA
chr15	77223545	77224570	1026	*	9.44	9.68	9.15	-0.53	0.04	0.214	922	719.85	634.87	501.62	promoter	RCN2	5955
chr11	86197467	86198266	800	*	8.98	9.23	8.67	-0.57	0.04	0.214	659	542.91	450.45	361.83	intron	NA	NA
chr6	41690993	41691825	833	*	8.18	8.5	7.77	-0.72	0.04	0.214	420	302.01	272.56	164.47	promoter	NA	NA
chr3	38387835	38388825	991	*	8.44	8.71	8.09	-0.63	0.04	0.214	470	370.23	300.3	243.96	promoter	XYLB	9942
chr7	33168518	33169503	986	*	9.95	10.16	9.72	-0.43	0.04	0.214	1162	1119.22	806.24	881.72	promoter	NA	NA
chr2	241499570	241500914	1345	*	9.22	9.49	8.88	-0.61	0.04	0.214	838	603.31	573.67	368.22	promoter	NA	NA
chr6	26055158	26056863	1706	*	9.46	9.69	9.18	-0.5	0.04	0.214	739	907.46	612.84	550.96	3UTR	NA	NA
chr6	120532956	120533910	955	*	8.39	8.68	8.03	-0.65	0.0401	0.214	330	487.48	252.97	269.54	intergenic	NA	NA
chr5	130599173	130600347	1175	*	9.36	9.6	9.06	-0.54	0.0401	0.214	873	684.32	603.87	465.99	promoter	CDC42SE2	56990
chr14	90797884	90798621	738	*	8.05	8.34	7.7	-0.64	0.0402	0.214	347	299.17	221.96	192.79	promoter	NRDE2	55051
chr8	91657170	91658920	1751	*	9.63	9.84	9.38	-0.46	0.0402	0.214	919	912.43	678.12	654.21	promoter	TMEM64	169200
chr7	30024873	30025857	985	*	8.1	8.41	7.71	-0.7	0.0402	0.214	389	289.93	249.71	169.03	intron	NA	NA
chr6	146864283	146865823	1541	*	8.89	9.17	8.54	-0.63	0.0402	0.214	666	485.35	441.47	304.26	promoter	RAB32	10981
chr2	225449826	225450884	1059	*	9.54	9.77	9.27	-0.5	0.0402	0.214	912	834.97	690.37	548.22	promoter	CUL3	8452
chr12	64797770	64799009	1240	*	9.96	10.16	9.72	-0.45	0.0403	0.214	1065	1229.36	890.29	793.09	promoter	XPOT	11260
chr6	33872042	33873200	1159	*	9.08	9.38	8.71	-0.67	0.0403	0.214	765	565.65	544.29	290.56	promoter	NA	NA
chr15	75742988	75743760	773	*	10.4	10.62	10.14	-0.47	0.0403	0.214	1764	1372.91	1302.39	955.73	intron	NA	NA
chr2	55277149	55278074	926	*	10.02	10.23	9.76	-0.48	0.0403	0.214	1332	1078	969.45	763.85	promoter	NA	NA
chr6	159459982	159460890	909	*	8.75	9.03	8.4	-0.63	0.0403	0.214	597	445.56	394.14	279.59	intron	NA	NA
chr9	98272960	98273894	935	*	8.68	8.96	8.33	-0.63	0.0404	0.214	556	437.74	377.01	265.89	intron	NA	NA
chr2	30369262	30370292	1031	*	9.48	9.7	9.22	-0.48	0.0404	0.214	852	811.52	619.37	576.55	promoter	YPEL5	51646
chr16	2801906	2803341	1436	*	8.89	9.18	8.53	-0.64	0.0404	0.214	688	469.01	440.66	300.61	promoter	SRRM2	23524
chr12	100535469	100537040	1572	*	9.46	9.69	9.19	-0.5	0.0404	0.214	834	815.08	647.93	519.9	promoter	UHRF1BP1L	23074
chr9	106855889	106857048	1160	*	9.06	9.3	8.78	-0.52	0.0405	0.214	595	667.27	445.55	433.09	promoter	SMC2	10592
chr19	5903678	5905077	1400	*	10.98	11.17	10.76	-0.41	0.0405	0.214	2449	2163.11	1949.51	1517.66	promoter	NDUFA11	126328
chr16	57768919	57769991	1073	*	9.5	9.73	9.22	-0.52	0.0405	0.214	930	769.6	666.7	522.64	promoter	KATNB1	10300
chr2	20251053	20252015	963	*	9.67	9.89	9.4	-0.49	0.0405	0.214	1048	848.47	721.37	633.19	promoter	LAPTM4A	9741
chr5	90675804	90677054	1251	*	10.11	10.32	9.85	-0.48	0.0405	0.214	1281	1284.08	1083.69	756.54	promoter	NA	NA
chr3	51421948	51423076	1129	*	9.3	9.55	9	-0.55	0.0406	0.214	845	657.32	584.28	440.4	promoter	MANF	7873
chr4	164415248	164416411	1164	*	9.13	9.37	8.85	-0.51	0.0406	0.214	685	634.58	474.93	449.54	promoter	TMA16	55319
chr1	44887101	44888207	1107	*	8.41	8.72	8.02	-0.7	0.0406	0.214	495	348.2	319.07	201.01	promoter	NA	NA
chr11	34072867	34074003	1137	*	8.73	9.01	8.37	-0.64	0.0406	0.214	593	441.29	394.96	268.63	promoter	CAPRIN1	4076
chr2	71221819	71222730	912	*	8.57	8.83	8.23	-0.6	0.0406	0.214	513	400.08	310.09	292.38	promoter	TEX261	113419
chr6	109702876	109704666	1791	*	10.09	10.34	9.78	-0.56	0.0407	0.214	1537	1058.11	1083.69	676.14	promoter	CD164	8763
chr5	131439068	131440084	1017	*	8.41	8.73	7.99	-0.74	0.0407	0.214	506	343.23	329.68	177.26	intergenic	NA	NA
